Date,Open,High,Low,Close,Adj Close,Volume
2016-03-14,101.910004,102.910004,101.779999,102.519997,96.611145,25076100
2016-03-15,103.959999,105.18,103.849998,104.58000200000001,98.552414,40067700
2016-03-16,104.610001,106.309998,104.589996,105.970001,99.862305,38303500
2016-03-17,105.519997,106.470001,104.959999,105.800003,99.70211,34420700
2016-03-18,106.339996,106.5,105.190002,105.91999799999999,99.815178,44205200
2016-03-21,105.93,107.650002,105.139999,105.910004,99.805763,35502700
2016-03-22,105.25,107.290001,105.209999,106.720001,100.569061,32444400
2016-03-23,106.480003,107.07,105.900002,106.129997,100.013077,25703500
2016-03-24,105.470001,106.25,104.889999,105.66999799999999,99.579605,26133000
2016-03-28,106.0,106.190002,105.059998,105.190002,99.127266,19411400
2016-03-29,104.889999,107.790001,104.879997,107.68,101.47374,31190100
2016-03-30,108.650002,110.41999799999999,108.599998,109.559998,103.245384,45601100
2016-03-31,109.720001,109.900002,108.879997,108.989998,102.708244,25888400
2016-04-01,108.779999,110.0,108.199997,109.989998,103.650604,25874000
2016-04-04,110.41999799999999,112.190002,110.269997,111.120003,104.715477,37356200
2016-04-05,109.510002,110.730003,109.41999799999999,109.809998,103.480988,26578700
2016-04-06,110.230003,110.980003,109.199997,110.959999,104.56468199999999,26404100
2016-04-07,109.949997,110.41999799999999,108.120003,108.540001,102.284172,31801900
2016-04-08,108.910004,109.769997,108.16999799999999,108.660004,102.39726999999999,23581700
2016-04-11,108.970001,110.610001,108.83000200000001,109.019997,102.736519,29407500
2016-04-12,109.339996,110.5,108.660004,110.440002,104.07468399999999,27232300
2016-04-13,110.800003,112.339996,110.800003,112.040001,105.582466,33257300
2016-04-14,111.620003,112.389999,111.33000200000001,112.099998,105.638985,25473900
2016-04-15,112.110001,112.300003,109.730003,109.849998,103.51866899999999,46939000
2016-04-18,108.889999,108.949997,106.940002,107.480003,101.285271,60821500
2016-04-19,107.879997,108.0,106.230003,106.910004,100.748131,32384900
2016-04-20,106.639999,108.089996,106.059998,107.129997,100.95545200000001,30611000
2016-04-21,106.93,106.93,105.519997,105.970001,99.862305,31552500
2016-04-22,105.010002,106.480003,104.620003,105.68,99.589027,33683100
2016-04-25,105.0,105.650002,104.510002,105.08000200000001,99.02359799999999,28031600
2016-04-26,103.910004,105.300003,103.910004,104.349998,98.335678,56016200
2016-04-27,96.0,98.709999,95.68,97.82,92.182045,114602100
2016-04-28,97.610001,97.879997,94.25,94.83000200000001,89.364365,82242700
2016-04-29,93.989998,94.720001,92.510002,93.739998,88.337189,68531500
2016-05-02,93.970001,94.08000200000001,92.400002,93.639999,88.24295,48160100
2016-05-03,94.199997,95.739998,93.68,95.18,89.694191,56831300
2016-05-04,95.199997,95.900002,93.82,94.190002,88.761253,41025500
2016-05-05,94.0,94.07,92.68,93.239998,88.40097800000001,35890500
2016-05-06,93.370003,93.449997,91.849998,92.720001,87.90795899999999,43699900
2016-05-09,93.0,93.769997,92.589996,92.790001,87.97434200000001,32936400
2016-05-10,93.33000200000001,93.57,92.110001,93.41999799999999,88.571632,33686800
2016-05-11,93.480003,93.57,92.459999,92.510002,87.70886999999999,28719100
2016-05-12,92.720001,92.779999,89.470001,90.339996,85.651482,76314700
2016-05-13,90.0,91.66999799999999,90.0,90.519997,85.822136,44392800
2016-05-16,92.389999,94.389999,91.650002,93.879997,89.007759,61259800
2016-05-17,94.550003,94.699997,93.010002,93.489998,88.63799300000001,46916900
2016-05-18,94.160004,95.209999,93.889999,94.559998,89.652466,42062400
2016-05-19,94.639999,94.639999,93.57,94.199997,89.311157,30442100
2016-05-20,94.639999,95.43,94.519997,95.220001,90.27822900000001,32026000
2016-05-23,95.870003,97.190002,95.66999799999999,96.43,91.425423,38018600
2016-05-24,97.220001,98.089996,96.839996,97.900002,92.819138,35140200
2016-05-25,98.66999799999999,99.739998,98.110001,99.620003,94.44986,38168800
2016-05-26,99.68,100.730003,98.639999,100.410004,95.198868,56331200
2016-05-27,99.440002,100.470001,99.25,100.349998,95.141983,36341200
2016-05-31,99.599998,100.400002,98.82,99.860001,94.677414,42307200
2016-06-01,99.019997,99.540001,98.33000200000001,98.459999,93.35006700000001,29173300
2016-06-02,97.599998,97.839996,96.629997,97.720001,92.64846800000001,40191600
2016-06-03,97.790001,98.269997,97.449997,97.91999799999999,92.83809699999999,28504900
2016-06-06,97.989998,101.889999,97.550003,98.629997,93.511246,23292500
2016-06-07,99.25,99.870003,98.959999,99.029999,93.890488,22409500
2016-06-08,99.019997,99.559998,98.68,98.940002,93.805161,20848100
2016-06-09,98.5,99.989998,98.459999,99.650002,94.478317,26601400
2016-06-10,98.529999,99.349998,98.480003,98.83000200000001,93.700874,31712900
2016-06-13,98.690002,99.120003,97.099998,97.339996,92.288193,38020500
2016-06-14,97.32,98.480003,96.75,97.459999,92.401955,31931900
2016-06-15,97.82,98.410004,97.029999,97.139999,92.098564,29445200
2016-06-16,96.449997,97.75,96.07,97.550003,92.487305,31326800
2016-06-17,96.620003,96.650002,95.300003,95.33000200000001,90.382515,61008200
2016-06-20,96.0,96.57,95.029999,95.099998,90.16444399999999,34411900
2016-06-21,94.940002,96.349998,94.68,95.910004,90.932419,35546400
2016-06-22,96.25,96.889999,95.349998,95.550003,90.59108,29219100
2016-06-23,95.940002,96.290001,95.25,96.099998,91.112549,32240200
2016-06-24,92.910004,94.660004,92.650002,93.400002,88.552689,75311400
2016-06-27,93.0,93.050003,91.5,92.040001,87.26326,45489600
2016-06-28,92.900002,93.660004,92.139999,93.589996,88.732811,40444900
2016-06-29,93.970001,94.550003,93.629997,94.400002,89.500771,36531000
2016-06-30,94.440002,95.769997,94.300003,95.599998,90.638489,35836400
2016-07-01,95.489998,96.470001,95.33000200000001,95.889999,90.913445,26026500
2016-07-05,95.389999,95.400002,94.459999,94.989998,90.06015,27705200
2016-07-06,94.599998,95.660004,94.370003,95.529999,90.572136,30949100
2016-07-07,95.699997,96.5,95.620003,95.940002,90.960854,25139600
2016-07-08,96.489998,96.889999,96.050003,96.68,91.66244499999999,28912100
2016-07-11,96.75,97.650002,96.730003,96.980003,91.946884,23794900
2016-07-12,97.16999799999999,97.699997,97.120003,97.41999799999999,92.36404399999999,24167500
2016-07-13,97.410004,97.66999799999999,96.839996,96.870003,91.842598,25892200
2016-07-14,97.389999,98.989998,97.32,98.790001,93.662941,38919000
2016-07-15,98.91999799999999,99.300003,98.5,98.779999,93.65345,30137000
2016-07-18,98.699997,100.129997,98.599998,99.83000200000001,94.648964,36493900
2016-07-19,99.559998,100.0,99.339996,99.870003,94.68689,23779900
2016-07-20,100.0,100.459999,99.739998,99.959999,94.772224,26276000
2016-07-21,99.83000200000001,101.0,99.129997,99.43,94.269737,32702000
2016-07-22,99.260002,99.300003,98.309998,98.660004,93.539688,28313700
2016-07-25,98.25,98.839996,96.91999799999999,97.339996,92.288193,40382900
2016-07-26,96.82,97.970001,96.41999799999999,96.66999799999999,91.65295400000001,56239800
2016-07-27,104.269997,104.349998,102.75,102.949997,97.607033,92344800
2016-07-28,102.83000200000001,104.449997,102.82,104.339996,98.92488900000001,39869800
2016-07-29,104.190002,104.550003,103.68,104.209999,98.801666,27733700
2016-08-01,104.410004,106.150002,104.410004,106.050003,100.54615799999999,38167900
2016-08-02,106.050003,106.07,104.0,104.480003,99.057648,33816600
2016-08-03,104.809998,105.839996,104.769997,105.790001,100.299644,30202600
2016-08-04,105.58000200000001,106.0,105.279999,105.870003,100.919258,27408700
2016-08-05,106.269997,107.650002,106.18,107.480003,102.45395699999999,40553400
2016-08-08,107.519997,108.370003,107.160004,108.370003,103.302353,28037200
2016-08-09,108.230003,108.940002,108.010002,108.809998,103.72177099999999,26315200
2016-08-10,108.709999,108.900002,107.760002,108.0,102.94963800000001,24008500
2016-08-11,108.519997,108.93,107.849998,107.93,102.882927,27484500
2016-08-12,107.779999,108.440002,107.779999,108.18,103.121223,18660400
2016-08-15,108.139999,109.540001,108.08000200000001,109.480003,104.360435,25868200
2016-08-16,109.629997,110.230003,109.209999,109.379997,104.265106,33794400
2016-08-17,109.099998,109.370003,108.339996,109.220001,104.112602,25356000
2016-08-18,109.230003,109.599998,109.019997,109.08000200000001,103.979141,21984700
2016-08-19,108.769997,109.690002,108.360001,109.360001,104.24605600000001,25368100
2016-08-22,108.860001,109.099998,107.849998,108.510002,103.43579100000001,25820200
2016-08-23,108.589996,109.32,108.529999,108.849998,103.759895,21257700
2016-08-24,108.57,108.75,107.68,108.029999,102.978249,23675100
2016-08-25,107.389999,107.879997,106.68,107.57,102.539757,25086200
2016-08-26,107.410004,107.949997,106.309998,106.940002,101.93920899999999,27766300
2016-08-29,106.620003,107.440002,106.290001,106.82,101.82482900000001,24970300
2016-08-30,105.800003,106.5,105.5,106.0,101.043182,24863900
2016-08-31,105.660004,106.57,105.639999,106.099998,101.13849599999999,29662400
2016-09-01,106.139999,106.800003,105.620003,106.730003,101.739037,26701500
2016-09-02,107.699997,108.0,106.82,107.730003,102.692284,26802500
2016-09-06,107.900002,108.300003,107.510002,107.699997,102.663673,26880400
2016-09-07,107.83000200000001,108.760002,107.07,108.360001,103.29280899999999,42364300
2016-09-08,107.25,107.269997,105.239998,105.519997,100.58560899999999,53002000
2016-09-09,104.639999,105.720001,103.129997,103.129997,98.307373,46557000
2016-09-12,102.650002,105.720001,102.529999,105.440002,100.509361,45292800
2016-09-13,107.510002,108.790001,107.239998,107.949997,102.901985,62176200
2016-09-14,108.730003,113.029999,108.599998,111.769997,106.54335800000001,110888700
2016-09-15,113.860001,115.730003,113.489998,115.57,110.165649,89983600
2016-09-16,115.120003,116.129997,114.040001,114.91999799999999,109.546051,79886900
2016-09-19,115.190002,116.18,113.25,113.58000200000001,108.26871499999999,47023000
2016-09-20,113.050003,114.120003,112.510002,113.57,108.259171,34514300
2016-09-21,113.849998,113.989998,112.440002,113.550003,108.24011999999999,36003200
2016-09-22,114.349998,114.940002,114.0,114.620003,109.260094,31074000
2016-09-23,114.41999799999999,114.790001,111.550003,112.709999,107.4394,52481200
2016-09-26,111.639999,113.389999,111.550003,112.879997,107.601448,29869400
2016-09-27,113.0,113.18,112.339996,113.089996,107.80162,24607400
2016-09-28,113.690002,114.639999,113.43,113.949997,108.62141399999999,29641100
2016-09-29,113.160004,113.800003,111.800003,112.18,106.93418899999999,35887000
2016-09-30,112.459999,113.370003,111.800003,113.050003,107.763504,36379100
2016-10-03,112.709999,113.050003,112.279999,112.519997,107.25828600000001,21701800
2016-10-04,113.059998,114.309998,112.629997,113.0,107.71583600000001,29736800
2016-10-05,113.400002,113.660004,112.690002,113.050003,107.763504,21453100
2016-10-06,113.699997,114.339996,113.129997,113.889999,108.564217,28779300
2016-10-07,114.309998,114.559998,113.510002,114.059998,108.72626499999998,24358400
2016-10-10,115.019997,116.75,114.720001,116.050003,110.62321499999999,36236000
2016-10-11,117.699997,118.690002,116.199997,116.300003,110.861519,64041000
2016-10-12,117.349998,117.980003,116.75,117.339996,111.852898,37586800
2016-10-13,116.790001,117.440002,115.720001,116.980003,111.50972,35192400
2016-10-14,117.879997,118.16999799999999,117.129997,117.629997,112.12931100000002,35652200
2016-10-17,117.33000200000001,117.839996,116.779999,117.550003,112.05306200000001,23624900
2016-10-18,118.18,118.209999,117.449997,117.470001,111.97681399999999,24553500
2016-10-19,117.25,117.760002,113.800003,117.120003,111.643173,20034600
2016-10-20,116.860001,117.379997,116.33000200000001,117.059998,111.58598300000001,24125800
2016-10-21,116.809998,116.910004,116.279999,116.599998,111.14749099999999,23192700
2016-10-24,117.099998,117.739998,117.0,117.650002,112.14838400000001,23538700
2016-10-25,117.949997,118.360001,117.309998,118.25,112.720345,48129000
2016-10-26,114.309998,115.699997,113.309998,115.589996,110.18472299999999,66134200
2016-10-27,115.389999,115.860001,114.099998,114.480003,109.12663300000001,34562000
2016-10-28,113.870003,115.209999,113.449997,113.720001,108.40216799999999,37861700
2016-10-31,113.650002,114.230003,113.199997,113.540001,108.23058300000001,26419400
2016-11-01,113.459999,113.769997,110.529999,111.489998,106.276443,43825800
2016-11-02,111.400002,112.349998,111.230003,111.589996,106.37175800000001,28331700
2016-11-03,110.980003,111.459999,109.550003,109.83000200000001,105.23159799999999,26932600
2016-11-04,108.529999,110.25,108.110001,108.839996,104.283051,30837000
2016-11-07,110.08000200000001,110.510002,109.459999,110.410004,105.787323,32560000
2016-11-08,110.309998,111.720001,109.699997,111.059998,106.410103,24254200
2016-11-09,109.879997,111.32,108.050003,110.879997,106.237648,59176400
2016-11-10,111.089996,111.089996,105.83000200000001,107.790001,103.277008,57134500
2016-11-11,107.120003,108.870003,106.550003,108.43,103.890221,34143900
2016-11-14,107.709999,107.809998,104.08000200000001,105.709999,101.28409599999999,51175500
2016-11-15,106.57,107.68,106.160004,107.110001,102.625488,32264500
2016-11-16,106.699997,110.230003,106.599998,109.989998,105.384895,58840500
2016-11-17,109.809998,110.349998,108.83000200000001,109.949997,105.346558,27632000
2016-11-18,109.720001,110.540001,109.660004,110.059998,105.451973,28428900
2016-11-21,110.120003,111.989998,110.010002,111.730003,107.05205500000001,29264600
2016-11-22,111.949997,112.41999799999999,111.400002,111.800003,107.119118,25965500
2016-11-23,111.360001,111.510002,110.33000200000001,111.230003,106.572975,27426400
2016-11-25,111.129997,111.870003,110.949997,111.790001,107.10953500000001,11475900
2016-11-28,111.43,112.470001,111.389999,111.57,106.89875,27194000
2016-11-29,110.779999,112.029999,110.07,111.459999,106.793365,28528800
2016-11-30,111.599998,112.199997,110.269997,110.519997,105.8927,36162300
2016-12-01,110.370003,110.940002,109.029999,109.489998,104.90583000000001,37086900
2016-12-02,109.16999799999999,110.089996,108.849998,109.900002,105.298676,26528000
2016-12-05,110.0,110.029999,108.25,109.110001,104.541748,34324500
2016-12-06,109.5,110.360001,109.190002,109.949997,105.346558,26195500
2016-12-07,109.260002,111.190002,109.160004,111.029999,106.381355,29998700
2016-12-08,110.860001,112.43,110.599998,112.120003,107.42572,27068300
2016-12-09,112.309998,114.699997,112.309998,113.949997,109.179115,34402600
2016-12-12,113.290001,115.0,112.489998,113.300003,108.55630500000001,26374400
2016-12-13,113.839996,115.91999799999999,113.75,115.190002,110.367195,43733800
2016-12-14,115.040001,116.199997,114.980003,115.190002,110.367195,34031800
2016-12-15,115.379997,116.730003,115.230003,115.82,110.97081000000001,46524500
2016-12-16,116.470001,116.5,115.650002,115.970001,111.11453200000001,44351100
2016-12-19,115.800003,117.379997,115.75,116.639999,111.75647,27779400
2016-12-20,116.739998,117.5,116.68,116.949997,112.05349,21425000
2016-12-21,116.800003,117.400002,116.779999,117.059998,112.15888999999999,23783200
2016-12-22,116.349998,116.510002,115.639999,116.290001,111.421135,26085900
2016-12-23,115.589996,116.519997,115.589996,116.519997,111.64148700000001,14249500
2016-12-27,116.519997,117.800003,116.489998,117.260002,112.350517,18296900
2016-12-28,117.519997,118.019997,116.199997,116.760002,111.871452,20905900
2016-12-29,116.449997,117.110001,116.400002,116.730003,111.84270500000001,15039500
2016-12-30,116.650002,117.199997,115.43,115.82,110.97081000000001,30586300
2017-01-03,115.800003,116.33000200000001,114.760002,116.150002,111.28698700000001,28781900
2017-01-04,115.849998,116.510002,115.75,116.019997,111.16243700000001,21118100
2017-01-05,115.91999799999999,116.860001,115.809998,116.610001,111.72771499999999,22193600
2017-01-06,116.779999,118.160004,116.470001,117.910004,112.97330500000001,31751900
2017-01-09,117.949997,119.43,117.940002,118.989998,114.00808,33561900
2017-01-10,118.769997,119.379997,118.300003,119.110001,114.123047,24462100
2017-01-11,118.739998,119.93,118.599998,119.75,114.736275,27588600
2017-01-12,118.900002,119.300003,118.209999,119.25,114.257195,27086200
2017-01-13,119.110001,119.620003,118.809998,119.040001,114.05598400000001,26111900
2017-01-17,118.339996,120.239998,118.220001,120.0,114.975792,34439800
2017-01-18,120.0,120.5,119.709999,119.989998,114.966225,23713000
2017-01-19,119.400002,120.089996,119.370003,119.779999,114.76500700000001,25597300
2017-01-20,120.449997,120.449997,119.730003,120.0,114.975792,32597900
2017-01-23,120.0,120.809998,119.769997,120.08000200000001,115.052444,22050200
2017-01-24,119.550003,120.099998,119.5,119.970001,114.94706000000001,23211000
2017-01-25,120.41999799999999,122.099998,120.279999,121.879997,116.777084,32377600
2017-01-26,121.66999799999999,122.440002,121.599998,121.940002,116.83456399999999,26337600
2017-01-27,122.139999,122.349998,121.599998,121.949997,116.844154,20562900
2017-01-30,120.93,121.629997,120.660004,121.629997,116.53756000000001,30377500
2017-01-31,121.150002,121.389999,120.620003,121.349998,116.26925700000001,49201000
2017-02-01,127.029999,130.490005,127.010002,128.75,123.359444,111985000
2017-02-02,127.980003,129.389999,127.779999,128.529999,123.14866599999999,33710400
2017-02-03,128.309998,129.190002,128.16000400000001,129.080002,123.67563600000001,24507300
2017-02-06,129.130005,130.5,128.899994,130.28999299999998,124.834976,26845900
2017-02-07,130.53999299999998,132.08999599999999,130.449997,131.529999,126.02304099999999,38183800
2017-02-08,131.350006,132.220001,131.220001,132.03999299999998,126.51168799999999,23004100
2017-02-09,131.649994,132.449997,131.119995,132.419998,127.425858,28349900
2017-02-10,132.46000700000002,132.940002,132.050003,132.119995,127.13717700000001,20065500
2017-02-13,133.080002,133.820007,132.75,133.28999299999998,128.26306200000002,23035400
2017-02-14,133.470001,135.08999599999999,133.25,135.020004,129.92781100000002,33226200
2017-02-15,135.520004,136.270004,134.619995,135.509995,130.399323,35623100
2017-02-16,135.669998,135.899994,134.83999599999999,135.350006,130.245407,22584600
2017-02-17,135.100006,135.830002,135.100006,135.720001,130.601425,22198200
2017-02-21,136.229996,136.75,135.979996,136.699997,131.54446399999998,24507200
2017-02-22,136.429993,137.119995,136.110001,137.110001,131.938995,20836900
2017-02-23,137.380005,137.479996,136.300003,136.529999,131.38085900000002,20788200
2017-02-24,135.91000400000001,136.66000400000001,135.279999,136.66000400000001,131.505997,21776600
2017-02-27,137.139999,137.440002,136.279999,136.929993,131.765778,20257400
2017-02-28,137.080002,137.440002,136.699997,136.990005,131.82351699999998,23482900
2017-03-01,137.889999,140.149994,137.600006,139.78999299999998,134.517914,36414600
2017-03-02,140.0,140.279999,138.759995,138.96000700000002,133.719223,26211000
2017-03-03,138.779999,139.830002,138.58999599999999,139.779999,134.508286,21108100
2017-03-06,139.369995,139.770004,138.600006,139.33999599999999,134.084869,21750000
2017-03-07,139.059998,139.979996,138.78999299999998,139.520004,134.25808700000002,17446300
2017-03-08,138.949997,139.800003,138.820007,139.0,133.757706,18707200
2017-03-09,138.740005,138.78999299999998,137.050003,138.679993,133.449783,22155900
2017-03-10,139.25,139.360001,138.639999,139.139999,133.892441,19612800
2017-03-13,138.850006,139.429993,138.820007,139.199997,133.950165,17421700
2017-03-14,139.300003,139.649994,138.83999599999999,138.990005,133.748077,15309100
2017-03-15,139.41000400000001,140.75,139.029999,140.46000700000002,135.162674,25691800
2017-03-16,140.720001,141.020004,140.259995,140.690002,135.383972,19232000
2017-03-17,141.0,141.0,139.889999,139.990005,134.710419,43885000
2017-03-20,140.399994,141.5,140.229996,141.46000700000002,136.124954,21542000
2017-03-21,142.110001,142.800003,139.729996,139.83999599999999,134.56601,39529900
2017-03-22,139.850006,141.600006,139.759995,141.419998,136.08644099999998,25860200
2017-03-23,141.259995,141.580002,140.610001,140.919998,135.605301,20346300
2017-03-24,141.5,141.740005,140.350006,140.639999,135.33586100000002,22395600
2017-03-27,139.389999,141.220001,138.619995,140.880005,135.56681799999998,23575100
2017-03-28,140.91000400000001,144.03999299999998,140.619995,143.800003,138.37666299999998,33374800
2017-03-29,143.679993,144.490005,143.190002,144.119995,138.684631,29190000
2017-03-30,144.190002,144.5,143.5,143.929993,138.50177,21207300
2017-03-31,143.720001,144.270004,143.009995,143.66000400000001,138.241959,19661700
2017-04-03,143.71000700000002,144.119995,143.050003,143.699997,138.280457,19985700
2017-04-04,143.25,144.889999,143.169998,144.770004,139.310104,19891400
2017-04-05,144.220001,145.46000700000002,143.809998,144.020004,138.588394,27717900
2017-04-06,144.28999299999998,144.520004,143.449997,143.66000400000001,138.241959,21149000
2017-04-07,143.729996,144.179993,143.270004,143.33999599999999,137.934021,16672200
2017-04-10,143.600006,143.880005,142.899994,143.169998,137.770447,18933400
2017-04-11,142.940002,143.350006,140.059998,141.630005,136.288544,30379400
2017-04-12,141.600006,142.149994,141.009995,141.800003,136.452087,20350000
2017-04-13,141.91000400000001,142.380005,141.050003,141.050003,135.730423,17822900
2017-04-17,141.479996,141.880005,140.869995,141.830002,136.480972,16582100
2017-04-18,141.41000400000001,142.03999299999998,141.110001,141.199997,135.874741,14697500
2017-04-19,141.880005,142.0,140.449997,140.679993,135.374344,17328400
2017-04-20,141.220001,142.919998,141.16000400000001,142.440002,137.067993,23319600
2017-04-21,142.440002,142.679993,141.850006,142.270004,136.904373,17320900
2017-04-24,143.5,143.949997,143.179993,143.639999,138.222687,17134300
2017-04-25,143.91000400000001,144.899994,143.869995,144.529999,139.079147,18871500
2017-04-26,144.470001,144.600006,143.380005,143.679993,138.261185,20041200
2017-04-27,143.919998,144.16000400000001,143.309998,143.78999299999998,138.367081,14246300
2017-04-28,144.08999599999999,144.300003,143.270004,143.649994,138.23233000000002,20860400
2017-05-01,145.100006,147.199997,144.96000700000002,146.580002,141.051834,33602900
2017-05-02,147.53999299999998,148.08999599999999,146.83999599999999,147.509995,141.946762,45352200
2017-05-03,145.58999599999999,147.490005,144.270004,147.059998,141.513748,45697000
2017-05-04,146.520004,147.139999,145.809998,146.529999,141.003723,23371900
2017-05-05,146.759995,148.979996,146.759995,148.96000700000002,143.342072,27327700
2017-05-08,149.029999,153.699997,149.029999,153.009995,147.239334,48752400
2017-05-09,153.869995,154.880005,153.449997,153.990005,148.18237299999998,39130400
2017-05-10,153.630005,153.940002,152.110001,153.259995,147.479904,25805700
2017-05-11,152.449997,154.070007,152.309998,153.949997,148.755341,27255100
2017-05-12,154.699997,156.419998,154.669998,156.100006,150.83284,32527000
2017-05-15,156.009995,156.649994,155.050003,155.699997,150.44632,26009700
2017-05-16,155.940002,156.059998,154.720001,155.470001,150.224075,20048500
2017-05-17,153.600006,154.570007,149.71000700000002,150.25,145.180206,50767700
2017-05-18,151.270004,153.33999599999999,151.130005,152.53999299999998,147.392944,33568200
2017-05-19,153.380005,153.979996,152.630005,153.059998,147.895401,26960800
2017-05-22,154.0,154.580002,152.91000400000001,153.990005,148.794006,22966400
2017-05-23,154.899994,154.899994,153.309998,153.800003,148.610413,19918900
2017-05-24,153.83999599999999,154.169998,152.669998,153.33999599999999,148.16593899999998,19178000
2017-05-25,153.729996,154.350006,153.029999,153.869995,148.678024,19235600
2017-05-26,154.0,154.240005,153.309998,153.610001,148.426834,21927600
2017-05-30,153.419998,154.429993,153.330002,153.669998,148.484787,20126900
2017-05-31,153.970001,154.169998,152.380005,152.759995,147.605515,24451200
2017-06-01,153.169998,153.330002,152.220001,153.179993,148.011337,16404100
2017-06-02,153.580002,155.449997,152.889999,155.449997,150.20474199999998,27770700
2017-06-05,154.33999599999999,154.449997,153.46000700000002,153.929993,148.73603799999998,25331700
2017-06-06,153.899994,155.809998,153.779999,154.449997,149.238495,26624900
2017-06-07,155.020004,155.979996,154.479996,155.369995,150.127441,21069600
2017-06-08,155.25,155.53999299999998,154.399994,154.990005,149.760284,21250800
2017-06-09,155.190002,155.190002,146.020004,148.979996,143.953049,64882700
2017-06-12,145.740005,146.08999599999999,142.509995,145.419998,140.513168,72307300
2017-06-13,147.16000400000001,147.449997,145.149994,146.58999599999999,141.643692,34165400
2017-06-14,147.5,147.5,143.83999599999999,145.16000400000001,140.261932,31531200
2017-06-15,143.320007,144.479996,142.21000700000002,144.28999299999998,139.421295,32165400
2017-06-16,143.779999,144.5,142.199997,142.270004,137.46946699999998,50361100
2017-06-19,143.66000400000001,146.740005,143.66000400000001,146.33999599999999,141.402145,32541400
2017-06-20,146.869995,146.869995,144.940002,145.009995,140.11703500000002,24900100
2017-06-21,145.520004,146.070007,144.610001,145.869995,140.94799799999998,21265800
2017-06-22,145.770004,146.699997,145.119995,145.630005,140.71611000000001,19106300
2017-06-23,145.130005,147.16000400000001,145.110001,146.279999,141.344177,35439400
2017-06-26,147.169998,148.279999,145.380005,145.820007,140.899689,25692400
2017-06-27,145.009995,146.16000400000001,143.619995,143.729996,138.88017299999998,24761900
2017-06-28,144.490005,146.110001,143.16000400000001,145.830002,140.909348,22082400
2017-06-29,144.71000700000002,145.130005,142.279999,143.679993,138.83187900000001,31499400
2017-06-30,144.449997,144.96000700000002,143.779999,144.020004,139.160446,23024100
2017-07-03,144.880005,145.300003,143.100006,143.5,138.657959,14277800
2017-07-05,143.690002,144.78999299999998,142.720001,144.08999599999999,139.228058,21569600
2017-07-06,143.020004,143.5,142.41000400000001,142.729996,137.913971,24128800
2017-07-07,142.899994,144.75,142.899994,144.179993,139.31501799999998,19201700
2017-07-10,144.110001,145.949997,143.369995,145.059998,140.165329,21090600
2017-07-11,144.729996,145.850006,144.380005,145.529999,140.61949199999998,19781800
2017-07-12,145.869995,146.179993,144.820007,145.740005,140.822388,24884500
2017-07-13,145.5,148.490005,145.440002,147.770004,142.783875,25199400
2017-07-14,147.970001,149.330002,147.330002,149.03999299999998,144.01101699999998,20132100
2017-07-17,148.820007,150.899994,148.570007,149.559998,144.513474,23793500
2017-07-18,149.199997,150.130005,148.669998,150.080002,145.015961,17868800
2017-07-19,150.479996,151.419998,149.949997,151.020004,145.92421000000002,20923000
2017-07-20,151.5,151.740005,150.190002,150.33999599999999,145.267151,17243700
2017-07-21,149.990005,150.440002,148.880005,150.270004,145.199524,26252600
2017-07-24,150.580002,152.440002,149.899994,152.08999599999999,146.95813,21493200
2017-07-25,151.800003,153.83999599999999,151.800003,152.740005,147.58621200000002,18853900
2017-07-26,153.350006,153.929993,153.059998,153.46000700000002,148.281906,15781000
2017-07-27,153.75,153.990005,147.300003,150.559998,145.47976699999998,32476300
2017-07-28,149.889999,150.229996,149.190002,149.5,144.45553600000002,17213700
2017-07-31,149.899994,150.330002,148.130005,148.729996,143.711487,19845900
2017-08-01,149.100006,150.220001,148.41000400000001,150.050003,144.986969,35368600
2017-08-02,159.279999,159.75,156.16000400000001,157.139999,151.837723,69936800
2017-08-03,157.050003,157.21000700000002,155.020004,155.570007,150.320694,27097300
2017-08-04,156.070007,157.399994,155.690002,156.389999,151.113022,20559900
2017-08-07,157.059998,158.919998,156.669998,158.809998,153.45137,21870300
2017-08-08,158.600006,161.830002,158.270004,160.080002,154.67851299999998,36205900
2017-08-09,159.259995,161.270004,159.110001,161.059998,155.625443,26131500
2017-08-10,159.899994,160.0,154.630005,155.320007,150.66850300000002,40804300
2017-08-11,156.600006,158.570007,156.070007,157.479996,152.763809,26257100
2017-08-14,159.320007,160.21000700000002,158.75,159.850006,155.06282,22122700
2017-08-15,160.66000400000001,162.199997,160.139999,161.600006,156.760422,29465500
2017-08-16,161.940002,162.509995,160.149994,160.949997,156.129883,27671600
2017-08-17,160.520004,160.71000700000002,157.83999599999999,157.860001,153.13241599999998,27940600
2017-08-18,157.860001,159.5,156.720001,157.5,152.78320300000001,27428100
2017-08-21,157.5,157.889999,155.110001,157.21000700000002,152.501923,26368500
2017-08-22,158.229996,160.0,158.020004,159.779999,154.994904,21604600
2017-08-23,159.070007,160.470001,158.880005,159.979996,155.18893400000002,19399100
2017-08-24,160.429993,160.740005,158.550003,159.270004,154.500198,19818900
2017-08-25,159.649994,160.559998,159.270004,159.860001,155.072525,25480100
2017-08-28,160.139999,162.0,159.929993,161.470001,156.634308,25966000
2017-08-29,160.100006,163.119995,160.0,162.91000400000001,158.031204,29516900
2017-08-30,163.800003,163.889999,162.610001,163.350006,158.458023,27269600
